"Id","SalePrice"
2849,201554.610529119
2850,275468.446756945
2851,212361.772967887
2852,234194.912391161
2853,229327.360766587
2854,138850.82214924
2855,203701.446872902
2856,193571.385808164
2857,184568.793504172
2858,199519.795609532
2859,119608.158949393
2860,135450.590434764
2861,125681.249336316
2862,192319.101995874
2863,117408.058890892
2864,239266.664726311
2865,129388.651357144
2866,161370.532504695
2867,99007.5724464697
2868,102635.481903967
2869,111861.114441199
2870,140026.190297427
2871,94786.0993243319
2872,53283.4299472153
2873,101533.093085164
2874,121408.449440271
2875,124368.389321875
2876,181894.988532261
2877,136103.221553453
2878,183397.231228742
2879,131687.997609325
2880,98355.9425100413
2881,144815.670291004
2882,168345.536194975
2883,196122.466410802
2884,210222.381082094
2885,179735.050299895
2886,230437.435978893
2887,104213.116494037
2888,136812.665488957
2889,69165.3881206733
2890,82660.9523210242
2891,132653.078519661
2892,45106.1846363727
2893,71841.1355252437
2894,50062.7496034237
2895,321431.11093494
2896,302254.004045027
2897,193766.391619912
2898,147879.712123803
2899,207525.26253831
2900,151726.17600085
2901,192320.822253444
2902,192002.785058999
2903,332436.957401244
2904,331117.247521292
2905,81874.5863575929
2906,177297.436149556
2907,101352.511272164
2908,128093.170279276
2909,151628.68213664
2910,74005.621454905
2911,84836.511576718
2912,135643.329716236
2913,88533.3598917978
2914,79722.6003005245
2915,85817.2567121038
2916,89849.7254419859
2917,171375.703876282
2918,112769.763584499
2919,222613.52831122
